regulation_id	cell_line	lncrna_gene_id	lncrna_core_id	lncrna_name	target_gene_id	target_core_id	target_gene_name	binding_affinity	mark_signature	mark_count	context_class	target_chromosome	target_start	target_end
846652	K562	17279	183	CATG00000000183.1	29426	500149633	KIAA1755	105.99	H3K27me3	1	other	chr20	36844677	36892637
859033	K562	18821	500242808	SOX2-OT	33066	500196628	TCF4	105.99	H3K36me3	1	other	chr18	52900392	53335844
892835	K562	18445	116278	CATG00000116278.1	27099	500117569	PTBP2	105.99	H3K36me3	1	other	chr1	97183845	97279859
912900	K562	17768	49033	CATG00000049033.1	32767	500187045	TMPRSS6	105.99	H3K27me3 | H3K9me3	2	other	chr22	37479311	37510061
936383	K562	17425	16162	CATG00000016162.1	24521	500048052	HDAC9	105.99	DNase-HS | H3K4me2	2	other	chr7	18122435	18129071
964771	K562	18360	102810	CATG00000102810.1	34430	500261115	TMEM178B	105.99	H3K27me3	1	other	chr7	140912048	140917047
812280	GM12878	18246	91112	CATG00000091112.1	18586	500226149	RP1-69D17.4	105.01	H3K36me3	1	other	chr6	129872211	129877210
812287	GM12878	17537	25376	CATG00000025376.1	23900	30035	CATG00000030035.1	105.01	H3K9me3	1	other	chr16	80775575	80780574
812292	GM12878	18753	500235545	RP11-230B22.1	34507	500270299	RP5-850E9.3	105.01	DNase-HS	1	other	chr20	654947	659946
812294	GM12878	18176	87430	CATG00000087430.1	24306	500012779	ALOX5	105.01	H3K36me3	1	other	chr10	45866165	45940742
812296	GM12878	18506	500204044	RP11-465L10.10	28660	500139083	ETV6	105.01	H3K36me3	1	other	chr12	11958638	11963637
814347	GM12878	18239	90795	CATG00000090795.1	26098	500105926	MPP6	105.01	DNase-HS | H3K9me3	2	other	chr7	24609385	24730725
814750	GM12878	18385	105265	CATG00000105265.1	24358	500023171	GRAMD1B	105.01	H3K36me3	1	other	chr11	123225499	123480939
815841	GM12878	17330	5774	CATG00000005774.1	19002	500258001	RP11-756H6.1	105.01	DNase-HS | H3K36me3	2	other	chr12	57821400	57826474
816035	GM12878	17422	15453	CATG00000015453.1	18773	500236760	AC019118.3	105.01	H3K9me3	1	other	chr2	3105039	3155588
816328	GM12878	18268	93058	CATG00000093058.1	25834	500102981	PARD6A	105.01	H3K36me3	1	other	chr16	67691375	67696374
817855	GM12878	18680	500231121	RP1-34H18.1	33946	500215421	ZNF407	105.01	DNase-HS | H3K36me3 | H3K9me3	3	other	chr18	72261607	72273823
817971	GM12878	18095	81953	CATG00000081953.1	34120	500235109	ZSCAN31	105.01	H3K36me3 | H3K9me3	2	other	chr6	28301753	28327548
818668	GM12878	17361	7993	CATG00000007993.1	26180	500106692	FKTN	105.01	H3K36me3	1	other	chr9	108316914	108420024
818715	GM12878	17602	29903	CATG00000029903.1	17670	38737	CATG00000038737.1	105.01	DNase-HS | H3K36me3	2	other	chr19	16554485	16559484
819474	GM12878	17835	56036	CATG00000056036.1	31769	500174130	TLR6	105.01	DNase-HS | H3K36me3	2	other	chr4	38856939	38873185
820345	GM12878	18233	90176	CATG00000090176.1	17816	53704	CATG00000053704.1	105.01	H3K9me3	1	other	chr20	52746096	52751095
821020	GM12878	18839	500244968	LIFR-AS1	27889	500131018	SYNE1	105.01	H3K36me3 | H3K9me3	2	other	chr6	152453530	152961997
821426	GM12878	18233	90176	CATG00000090176.1	17831	55229	CATG00000055229.1	105.01	H3K9me3	1	other	chr20	52747395	52752721
821755	GM12878	18799	500238164	RP3-395M20.8	24689	500064012	CASP8	105.01	H3K36me3	1	other	chr2	202094631	202151323
822613	GM12878	18217	88206	CATG00000088206.1	32688	500186205	MARC1	105.01	DNase-HS	1	other	chr1	220955914	220986805
822716	GM12878	19051	500259439	RP11-89K21.1	29000	500143603	KCNN3	105.01	DNase-HS | H3K36me3	2	other	chr1	154781006	154786005
823837	GM12878	17308	3300	CATG00000003300.1	17285	944	CATG00000000944.1	105.01	DNase-HS	1	other	chr10	115801366	115806952
823996	GM12878	19203	500271945	RP11-354K4.2	29784	500155093	PTPRN2	105.01	H3K9me3	1	other	chr7	157360177	157374340
824102	GM12878	17835	56036	CATG00000056036.1	33032	500196502	SULT1A1	105.01	DNase-HS	1	other	chr16	28619839	28638447
824130	GM12878	17702	42135	CATG00000042135.1	26393	500109472	CPE	105.01	H3K36me3	1	other	chr4	166296502	166301712
824420	GM12878	17984	72010	CATG00000072010.1	24620	500058091	CDK14	105.01	DNase-HS | H3K9me3	2	other	chr7	90221817	90227454
825101	GM12878	19051	500259439	RP11-89K21.1	29000	500143603	KCNN3	105.01	DNase-HS | H3K36me3	2	other	chr1	154830830	154846257
825360	GM12878	18111	83332	CATG00000083332.1	19211	500272168	CASC15	105.01	H3K9me3	1	other	chr6	22177706	22182705
825523	GM12878	18217	88206	CATG00000088206.1	24667	500061656	SPAG4	105.01	DNase-HS	1	other	chr20	34200252	34216097
825555	GM12878	18044	77557	CATG00000077557.1	32592	500185442	FAM174B	105.01	H3K9me3	1	other	chr15	93252407	93257406
827022	GM12878	17896	60742	CATG00000060742.1	29784	500155093	PTPRN2	105.01	H3K9me3	1	other	chr7	158194570	158199569
827360	GM12878	17859	57992	CATG00000057992.1	34235	500243710	WDR65	105.01	H3K9me3	1	other	chr1	43632494	43699519
829146	GM12878	18506	500204044	RP11-465L10.10	32004	500177455	CD19	105.01	DNase-HS | H3K36me3	2	other	chr16	28933234	28949627
830445	GM12878	18926	500253230	LINC00599	18737	500234899	AC005152.2	105.01	H3K9me3	1	other	chr17	70232022	70237021
830485	GM12878	17361	7993	CATG00000007993.1	24219	500006715	VPS41	105.01	H3K36me3	1	other	chr7	38869435	38874434
832416	GM12878	17326	5551	CATG00000005551.1	34515	500271303	SRXN1	105.01	DNase-HS	1	other	chr20	632345	637610
832530	GM12878	18111	83332	CATG00000083332.1	24820	500069493	CLEC2D	105.01	H3K9me3	1	other	chr12	9791932	9861625
832968	GM12878	17702	42135	CATG00000042135.1	31796	500174607	UGT8	105.01	H3K9me3	1	other	chr4	115516084	115521463
833280	GM12878	18959	500254777	AC022182.1	24340	500020633	RUNX3	105.01	DNase-HS | H3K36me3 | H3K9me3	3	other	chr1	25233481	25296696
833617	GM12878	18821	500242808	SOX2-OT	17574	27615	CATG00000027615.1	105.01	DNase-HS	1	other	chr16	66727383	66732382
834755	GM12878	19051	500259439	RP11-89K21.1	31511	500171634	BPTF	105.01	DNase-HS | H3K36me3	2	other	chr17	65818120	65973404
834780	GM12878	17791	51784	CATG00000051784.1	34521	500271581	XXbac-BPG248L24.12	105.01	DNase-HS | H3K36me3	2	other	chr6	31234512	31241537
835733	GM12878	17326	5551	CATG00000005551.1	17796	52211	CATG00000052211.1	105.01	DNase-HS	1	other	chr20	630098	635819
837557	GM12878	18411	108574	CATG00000108574.1	25254	500086062	B4GALT1	105.01	H3K36me3	1	other	chr9	33107349	33188587
837804	GM12878	17330	5774	CATG00000005774.1	18927	500253256	CTB-11I22.1	105.01	DNase-HS | H3K36me3 | H3K9me3	3	other	chr5	158631536	158638245
838290	GM12878	17364	8226	CATG00000008226.1	17391	10975	CATG00000010975.1	105.01	H3K9me3	1	other	chr12	133482023	133487022
839722	GM12878	18443	116207	CATG00000116207.1	31228	500168952	STXBP6	105.01	DNase-HS | H3K9me3	2	other	chr14	25442561	25522853
841391	GM12878	18096	82073	CATG00000082073.1	29043	500144229	THSD7B	105.01	DNase-HS | H3K9me3	2	other	chr2	137042024	137047023
842617	GM12878	18304	97560	CATG00000097560.1	29874	500156299	TIAM1	105.01	DNase-HS | H3K9me3	2	other	chr21	32926725	32936046
842807	GM12878	18443	116207	CATG00000116207.1	18938	500253661	ZFHX4-AS1	105.01	H3K9me3	1	other	chr8	77583573	77599238
844321	GM12878	17998	73532	CATG00000073532.1	30614	500164082	GRM2	105.01	H3K36me3	1	other	chr3	51737585	51742584
845573	GM12878	17504	23019	CATG00000023019.1	24754	500066336	SPI1	105.01	H3K36me3	1	other	chr11	47375294	47408710
845960	GM12878	17361	7993	CATG00000007993.1	31165	500168438	CDC40	105.01	H3K36me3	1	other	chr6	110497176	110541545
846008	GM12878	17308	3300	CATG00000003300.1	18979	500255945	RP11-351O2.1	105.01	H3K9me3	1	other	chr12	127936803	127941802
846351	GM12878	17308	3300	CATG00000003300.1	32366	500182667	NTM	105.01	DNase-HS | H3K9me3	2	other	chr11	131776051	131782831
848410	GM12878	17689	40550	CATG00000040550.1	31681	500173230	GOLGB1	105.01	H3K36me3	1	other	chr3	121386558	121472313
850180	GM12878	17308	3300	CATG00000003300.1	25005	500077080	ACTL6B	105.01	DNase-HS	1	other	chr7	100243427	100257559
850520	GM12878	19136	500265179	RP11-672L10.2	19159	500267345	CTD-2293H3.2	105.01	DNase-HS | H3K9me3	2	other	chr19	37567600	37572736
852312	GM12878	17308	3300	CATG00000003300.1	18270	93273	CATG00000093273.1	105.01	DNase-HS	1	other	chr7	100250678	100255677
854171	GM12878	18113	83347	CATG00000083347.1	18680	500231121	RP1-34H18.1	105.01	DNase-HS	1	other	chr12	77714426	77720171
855477	GM12878	17675	39087	CATG00000039087.1	24152	500004534	RBM6	105.01	H3K36me3	1	other	chr3	49963532	50105262
858736	GM12878	17746	46290	CATG00000046290.1	33720	500206503	HLA-A	105.01	H3K36me3	1	other	chr6	29689772	29694771
859054	GM12878	18820	500242797	GLYCTK-AS1	33724	500206535	LNP1	105.01	DNase-HS | H3K36me3	2	other	chr3	100116526	100143176
859345	GM12878	17979	70702	CATG00000070702.1	33923	500214595	EML6	105.01	H3K36me3	1	other	chr2	55190007	55203332
863942	GM12878	17569	27119	CATG00000027119.1	27080	500117298	ECE1	105.01	DNase-HS | H3K36me3	2	other	chr1	21546805	21675534
864543	GM12878	17308	3300	CATG00000003300.1	19045	500259251	RP11-643M14.1	105.01	DNase-HS | H3K36me3	2	other	chr15	62349219	62354218
872187	GM12878	17387	10504	CATG00000010504.1	18977	500255864	RP11-444D3.1	105.01	DNase-HS	1	other	chr12	24713894	24719576
872438	GM12878	17897	60862	CATG00000060862.1	31503	500171587	DSCAM	105.01	H3K9me3	1	other	chr21	41691129	41696128
877890	GM12878	17506	23077	CATG00000023077.1	25965	500104381	GDAP1	105.01	H3K36me3	1	other	chr8	75259182	75288195
878264	GM12878	18111	83332	CATG00000083332.1	18641	500228962	HCG23	105.01	DNase-HS	1	other	chr6	32188150	32193149
878270	GM12878	17569	27119	CATG00000027119.1	24943	500074660	SCARF1	105.01	DNase-HS | H3K36me3	2	other	chr17	1538502	1552526
885706	GM12878	18543	500224078	SNHG14	34486	500267360	CTC-454I21.3	105.01	DNase-HS | H3K9me3	2	other	chr19	37654760	37705063
885807	GM12878	18242	90872	CATG00000090872.1	32008	500177548	RABEP2	105.01	H3K36me3	1	other	chr16	28921468	28951310
889246	GM12878	18111	83332	CATG00000083332.1	18473	500105663	KMT2B	105.01	H3K36me3	1	other	chr19	36220597	36225596
892071	GM12878	17816	53704	CATG00000053704.1	26956	500115956	PLEK	105.01	DNase-HS | H3K36me3 | H3K9me3	3	other	chr2	68587657	68620997
893725	GM12878	18111	83332	CATG00000083332.1	19073	500260411	RP11-420N3.2	105.01	H3K9me3	1	other	chr16	6529888	6535262
894615	GM12878	17308	3300	CATG00000003300.1	18999	500257735	RP11-370I10.6	105.01	DNase-HS | H3K36me3	2	other	chr12	48741133	48746690
900593	GM12878	17598	29361	CATG00000029361.1	32630	500185745	IFIT1	105.01	H3K9me3	1	other	chr10	91148381	91173776
909920	GM12878	18926	500253230	LINC00599	18403	107019	CATG00000107019.1	105.01	DNase-HS | H3K36me3 | H3K9me3	3	other	chr9	126689057	126694089
913377	GM12878	19203	500271945	RP11-354K4.2	29784	500155093	PTPRN2	105.01	H3K9me3	1	other	chr7	158194570	158199569
924651	GM12878	18284	95055	CATG00000095055.1	27904	500131095	GFAP	105.01	H3K36me3	1	other	chr17	42983118	42997785
924652	GM12878	18284	95055	CATG00000095055.1	23908	31514	CATG00000031514.1	105.01	H3K36me3	1	other	chr17	42983573	42999361
933895	GM12878	17899	60907	CATG00000060907.1	32122	500179295	PTPN11	105.01	DNase-HS | H3K36me3	2	other	chr12	112852653	112858251
946470	GM12878	18319	98900	CATG00000098900.1	17621	32328	CATG00000032328.1	105.01	H3K9me3	1	other	chr1	205250718	205255717
949300	GM12878	18271	93280	CATG00000093280.1	33447	500198919	DZIP3	105.01	H3K36me3 | H3K9me3	2	other	chr3	108270771	108397700
959331	GM12878	18319	98900	CATG00000098900.1	17611	31189	CATG00000031189.1	105.01	DNase-HS	1	other	chr17	33860395	33869546
959865	GM12878	17769	49133	CATG00000049133.1	29973	500157827	FMNL2	105.01	H3K9me3	1	other	chr2	153411813	153439004
962820	GM12878	18951	500254377	LINC00966	31503	500171587	DSCAM	105.01	H3K9me3	1	other	chr21	41987167	42004655
964248	GM12878	18870	500248441	CTD-2536I1.1	18080	80233	CATG00000080233.1	105.01	H3K36me3 | H3K9me3	2	other	chr5	74906262	74911261
993710	GM12878	18229	89605	CATG00000089605.1	18819	500242767	ZBTB20-AS4	105.01	DNase-HS	1	other	chr3	114815825	114820824
996204	GM12878	17513	23623	CATG00000023623.1	27452	500123106	CCDC91	105.01	DNase-HS | H3K9me3	2	other	chr12	28328702	28365389
1037079	GM12878	18661	500230314	ELOVL2-AS1	26841	500114757	PEX5L	105.01	DNase-HS | H3K9me3	2	other	chr3	179753065	179758680
812287	H1-hESC	17537	25376	CATG00000025376.1	23900	30035	CATG00000030035.1	105.01	H3K9me3	1	other	chr16	80775575	80780574
812289	H1-hESC	17689	40550	CATG00000040550.1	32830	500187775	DNAH17	105.01	H3K9me3	1	other	chr17	76453381	76484223
812291	H1-hESC	18175	87410	CATG00000087410.1	26498	500110777	POU2AF1	105.01	DNase-HS	1	other	chr11	111409821	111415681
812293	H1-hESC	18929	500253477	RP11-1C8.4	31673	500173175	ADCY5	105.01	H3K36me3	1	other	chr3	123021526	123172362
812294	H1-hESC	18176	87430	CATG00000087430.1	24306	500012779	ALOX5	105.01	DNase-HS	1	other	chr10	45866165	45940742
812296	H1-hESC	18506	500204044	RP11-465L10.10	28660	500139083	ETV6	105.01	H3K36me3	1	other	chr12	11958638	11963637
812297	H1-hESC	18611	500227165	WDR11-AS1	24786	500067606	PRKCZ	105.01	H3K36me3	1	other	chr1	1976495	2105045
812298	H1-hESC	18753	500235545	RP11-230B22.1	27426	500122574	WIPF3	105.01	DNase-HS	1	other	chr7	29842625	29847624
812299	H1-hESC	19101	500261617	RP11-243A14.1	33153	500197283	SYNGAP1	105.01	DNase-HS	1	other	chr6	33381764	33416011
813653	H1-hESC	18926	500253230	LINC00599	31469	500171368	TPPP	105.01	H3K27me3	1	other	chr5	660186	696929
813946	H1-hESC	19049	500259380	RP11-346D14.1	30802	500165548	TMEM63C	105.01	DNase-HS	1	other	chr14	77682696	77687695
814111	H1-hESC	17566	26936	CATG00000026936.1	32439	500183346	C10orf107	105.01	DNase-HS	1	other	chr10	63419211	63424210
814347	H1-hESC	18239	90795	CATG00000090795.1	26098	500105926	MPP6	105.01	DNase-HS | H3K36me3	2	other	chr7	24609385	24730725
814565	H1-hESC	18095	81953	CATG00000081953.1	30459	500163462	TRIM46	105.01	H3K36me3	1	other	chr1	155138447	155157165
815799	H1-hESC	17791	51784	CATG00000051784.1	33418	500198821	CD247	105.01	H3K36me3	1	other	chr1	167399408	167491329
816035	H1-hESC	17422	15453	CATG00000015453.1	18773	500236760	AC019118.3	105.01	H3K9me3	1	other	chr2	3105039	3155588
817971	H1-hESC	18095	81953	CATG00000081953.1	34120	500235109	ZSCAN31	105.01	H3K36me3	1	other	chr6	28301753	28327548
819474	H1-hESC	17835	56036	CATG00000056036.1	31769	500174130	TLR6	105.01	DNase-HS	1	other	chr4	38856939	38873185
821020	H1-hESC	18839	500244968	LIFR-AS1	27889	500131018	SYNE1	105.01	H3K9me3	1	other	chr6	152453530	152961997
822613	H1-hESC	18217	88206	CATG00000088206.1	32688	500186205	MARC1	105.01	H3K36me3	1	other	chr1	220955914	220986805
822671	H1-hESC	17740	45707	CATG00000045707.1	33695	500205683	DPF3	105.01	DNase-HS	1	other	chr14	73179678	73185542
822841	H1-hESC	18173	87322	CATG00000087322.1	28497	500137821	LRRC49	105.01	H3K9me3	1	other	chr15	71142218	71373490
823837	H1-hESC	17308	3300	CATG00000003300.1	17285	944	CATG00000000944.1	105.01	DNase-HS	1	other	chr10	115801366	115806952
824102	H1-hESC	17835	56036	CATG00000056036.1	33032	500196502	SULT1A1	105.01	DNase-HS	1	other	chr16	28619839	28638447
825360	H1-hESC	18111	83332	CATG00000083332.1	19211	500272168	CASC15	105.01	H3K36me3	1	other	chr6	22177706	22182705
825523	H1-hESC	18217	88206	CATG00000088206.1	24667	500061656	SPAG4	105.01	DNase-HS	1	other	chr20	34200252	34216097
827084	H1-hESC	17424	15927	CATG00000015927.1	18729	500234261	RP11-146I2.1	105.01	H3K36me3	1	other	chr6	14715746	14747812
827360	H1-hESC	17859	57992	CATG00000057992.1	34235	500243710	WDR65	105.01	H3K9me3	1	other	chr1	43632494	43699519
830445	H1-hESC	18926	500253230	LINC00599	18737	500234899	AC005152.2	105.01	H3K9me3	1	other	chr17	70232022	70237021
830752	H1-hESC	18821	500242808	SOX2-OT	31880	500175806	MSRA	105.01	H3K36me3	1	other	chr8	10243825	10248824
832332	H1-hESC	18056	78238	CATG00000078238.1	31927	500176406	RIMS2	105.01	H3K36me3	1	other	chr8	104924234	104956609
832390	H1-hESC	18866	500247828	TMEM161B-AS1	27847	500130540	SULT4A1	105.01	H3K9me3	1	other	chr22	44233325	44261893
832968	H1-hESC	17702	42135	CATG00000042135.1	31796	500174607	UGT8	105.01	H3K9me3	1	other	chr4	115516084	115521463
833280	H1-hESC	18959	500254777	AC022182.1	24340	500020633	RUNX3	105.01	DNase-HS	1	other	chr1	25233481	25296696
834495	H1-hESC	17457	19188	CATG00000019188.1	26754	500113448	PDE4D	105.01	DNase-HS	1	other	chr5	58333418	58339111
834755	H1-hESC	19051	500259439	RP11-89K21.1	31511	500171634	BPTF	105.01	DNase-HS	1	other	chr17	65818120	65973404
836876	H1-hESC	19051	500259439	RP11-89K21.1	33206	500197594	ENPP1	105.01	DNase-HS | H3K36me3	2	other	chr6	132125661	132130660
837804	H1-hESC	17330	5774	CATG00000005774.1	18927	500253256	CTB-11I22.1	105.01	DNase-HS	1	other	chr5	158631536	158638245
838290	H1-hESC	17364	8226	CATG00000008226.1	17391	10975	CATG00000010975.1	105.01	DNase-HS | H3K9me3	2	other	chr12	133482023	133487022
839683	H1-hESC	17566	26936	CATG00000026936.1	30019	500158258	CLSTN2	105.01	H3K9me3	1	other	chr3	140163901	140168900
839722	H1-hESC	18443	116207	CATG00000116207.1	31228	500168952	STXBP6	105.01	DNase-HS	1	other	chr14	25442561	25522853
840322	H1-hESC	18113	83347	CATG00000083347.1	31133	500168280	KIF5C	105.01	H3K36me3	1	other	chr2	149787827	149808443
842617	H1-hESC	18304	97560	CATG00000097560.1	29874	500156299	TIAM1	105.01	DNase-HS | H3K36me3	2	other	chr21	32926725	32936046
842767	H1-hESC	18820	500242797	GLYCTK-AS1	32422	500183117	CSMD1	105.01	DNase-HS	1	other	chr8	4850443	4856072
842807	H1-hESC	18443	116207	CATG00000116207.1	18938	500253661	ZFHX4-AS1	105.01	DNase-HS	1	other	chr8	77583573	77599238
844321	H1-hESC	17998	73532	CATG00000073532.1	30614	500164082	GRM2	105.01	DNase-HS | H3K36me3	2	other	chr3	51737585	51742584
846008	H1-hESC	17308	3300	CATG00000003300.1	18979	500255945	RP11-351O2.1	105.01	DNase-HS	1	other	chr12	127936803	127941802
846351	H1-hESC	17308	3300	CATG00000003300.1	32366	500182667	NTM	105.01	DNase-HS | H3K36me3	2	other	chr11	131776051	131782831
846399	H1-hESC	19071	500260257	RP5-1085F17.3	26431	500109956	B3GAT1	105.01	DNase-HS | H3K36me3	2	other	chr11	134238745	134286361
850180	H1-hESC	17308	3300	CATG00000003300.1	25005	500077080	ACTL6B	105.01	DNase-HS	1	other	chr7	100243427	100257559
850520	H1-hESC	19136	500265179	RP11-672L10.2	19159	500267345	CTD-2293H3.2	105.01	DNase-HS | H3K9me3	2	other	chr19	37567600	37572736
851110	H1-hESC	19120	500263276	RP11-96D1.10	26688	500112541	PDE10A	105.01	DNase-HS	1	other	chr6	166218030	166223029
852312	H1-hESC	17308	3300	CATG00000003300.1	18270	93273	CATG00000093273.1	105.01	DNase-HS	1	other	chr7	100250678	100255677
854171	H1-hESC	18113	83347	CATG00000083347.1	18680	500231121	RP1-34H18.1	105.01	DNase-HS	1	other	chr12	77714426	77720171
854472	H1-hESC	17308	3300	CATG00000003300.1	34074	500230951	RP11-573D15.6	105.01	DNase-HS | H3K36me3	2	other	chr3	186486738	186491920
855477	H1-hESC	17675	39087	CATG00000039087.1	24152	500004534	RBM6	105.01	H3K36me3	1	other	chr3	49963532	50105262
859054	H1-hESC	18820	500242797	GLYCTK-AS1	33724	500206535	LNP1	105.01	DNase-HS | H3K36me3	2	other	chr3	100116526	100143176
859318	H1-hESC	18077	79979	CATG00000079979.1	32830	500187775	DNAH17	105.01	H3K9me3	1	other	chr17	76453381	76484223
859345	H1-hESC	17979	70702	CATG00000070702.1	33923	500214595	EML6	105.01	H3K36me3	1	other	chr2	55190007	55203332
864543	H1-hESC	17308	3300	CATG00000003300.1	19045	500259251	RP11-643M14.1	105.01	DNase-HS	1	other	chr15	62349219	62354218
870371	H1-hESC	18104	82943	CATG00000082943.1	24580	500054803	CBLN4	105.01	H3K9me3	1	other	chr20	54577740	54585521
871760	H1-hESC	18113	83347	CATG00000083347.1	24782	500067369	TP53BP1	105.01	H3K36me3 | H3K9me3	2	other	chr15	43707889	43806535
872187	H1-hESC	17387	10504	CATG00000010504.1	18977	500255864	RP11-444D3.1	105.01	DNase-HS	1	other	chr12	24713894	24719576
877890	H1-hESC	17506	23077	CATG00000023077.1	25965	500104381	GDAP1	105.01	H3K36me3	1	other	chr8	75259182	75288195
878270	H1-hESC	17569	27119	CATG00000027119.1	24943	500074660	SCARF1	105.01	DNase-HS | H3K36me3	2	other	chr17	1538502	1552526
889246	H1-hESC	18111	83332	CATG00000083332.1	18473	500105663	KMT2B	105.01	H3K36me3	1	other	chr19	36220597	36225596
894615	H1-hESC	17308	3300	CATG00000003300.1	18999	500257735	RP11-370I10.6	105.01	DNase-HS | H3K36me3	2	other	chr12	48741133	48746690
900239	H1-hESC	18506	500204044	RP11-465L10.10	18805	500239636	RP4-728D4.2	105.01	H3K9me3	1	other	chr1	36041879	36046878
900287	H1-hESC	19101	500261617	RP11-243A14.1	26824	500114439	BBX	105.01	DNase-HS	1	other	chr3	107238317	107518918
909920	H1-hESC	18926	500253230	LINC00599	18403	107019	CATG00000107019.1	105.01	DNase-HS	1	other	chr9	126689057	126694089
913084	H1-hESC	18788	500237647	ERICH1-AS1	33586	500204442	FAM155A	105.01	DNase-HS	1	other	chr13	108515370	108524235
933895	H1-hESC	17899	60907	CATG00000060907.1	32122	500179295	PTPN11	105.01	DNase-HS	1	other	chr12	112852653	112858251
949300	H1-hESC	18271	93280	CATG00000093280.1	33447	500198919	DZIP3	105.01	H3K36me3	1	other	chr3	108270771	108397700
949757	H1-hESC	19244	500273492	AP000230.1	29973	500157827	FMNL2	105.01	H3K36me3	1	other	chr2	153188160	153193188
959865	H1-hESC	17769	49133	CATG00000049133.1	29973	500157827	FMNL2	105.01	H3K36me3	1	other	chr2	153411813	153439004
962820	H1-hESC	18951	500254377	LINC00966	31503	500171587	DSCAM	105.01	H3K36me3	1	other	chr21	41987167	42004655
964248	H1-hESC	18870	500248441	CTD-2536I1.1	18080	80233	CATG00000080233.1	105.01	DNase-HS	1	other	chr5	74906262	74911261
996204	H1-hESC	17513	23623	CATG00000023623.1	27452	500123106	CCDC91	105.01	DNase-HS | H3K9me3	2	other	chr12	28328702	28365389
1037079	H1-hESC	18661	500230314	ELOVL2-AS1	26841	500114757	PEX5L	105.01	DNase-HS	1	other	chr3	179753065	179758680
812280	HepG2	18246	91112	CATG00000091112.1	18586	500226149	RP1-69D17.4	105.01	H3K36me3	1	other	chr6	129872211	129877210
812294	HepG2	18176	87430	CATG00000087430.1	24306	500012779	ALOX5	105.01	DNase-HS	1	other	chr10	45866165	45940742
812295	HepG2	18489	500179818	PCBP1-AS1	31622	500172530	BANP	105.01	H3K36me3	1	other	chr16	87975772	88136037
812297	HepG2	18611	500227165	WDR11-AS1	24786	500067606	PRKCZ	105.01	DNase-HS | H3K36me3	2	other	chr1	1976495	2105045
814111	HepG2	17566	26936	CATG00000026936.1	32439	500183346	C10orf107	105.01	DNase-HS	1	other	chr10	63419211	63424210
814347	HepG2	18239	90795	CATG00000090795.1	26098	500105926	MPP6	105.01	DNase-HS	1	other	chr7	24609385	24730725
815841	HepG2	17330	5774	CATG00000005774.1	19002	500258001	RP11-756H6.1	105.01	DNase-HS	1	other	chr12	57821400	57826474
816328	HepG2	18268	93058	CATG00000093058.1	25834	500102981	PARD6A	105.01	DNase-HS | H3K36me3	2	other	chr16	67691375	67696374
816425	HepG2	18235	90190	CATG00000090190.1	28788	500140538	NTRK3	105.01	DNase-HS	1	other	chr15	88747686	88752685
817971	HepG2	18095	81953	CATG00000081953.1	34120	500235109	ZSCAN31	105.01	H3K36me3	1	other	chr6	28301753	28327548
818715	HepG2	17602	29903	CATG00000029903.1	17670	38737	CATG00000038737.1	105.01	H3K36me3	1	other	chr19	16554485	16559484
821755	HepG2	18799	500238164	RP3-395M20.8	24689	500064012	CASP8	105.01	H3K36me3	1	other	chr2	202094631	202151323
822613	HepG2	18217	88206	CATG00000088206.1	32688	500186205	MARC1	105.01	H3K36me3	1	other	chr1	220955914	220986805
823837	HepG2	17308	3300	CATG00000003300.1	17285	944	CATG00000000944.1	105.01	DNase-HS	1	other	chr10	115801366	115806952
824102	HepG2	17835	56036	CATG00000056036.1	33032	500196502	SULT1A1	105.01	DNase-HS	1	other	chr16	28619839	28638447
824130	HepG2	17702	42135	CATG00000042135.1	26393	500109472	CPE	105.01	H3K36me3	1	other	chr4	166296502	166301712
824420	HepG2	17984	72010	CATG00000072010.1	24620	500058091	CDK14	105.01	DNase-HS	1	other	chr7	90221817	90227454
825523	HepG2	18217	88206	CATG00000088206.1	24667	500061656	SPAG4	105.01	DNase-HS	1	other	chr20	34200252	34216097
827022	HepG2	17896	60742	CATG00000060742.1	29784	500155093	PTPRN2	105.01	H3K36me3	1	other	chr7	158194570	158199569
830782	HepG2	18217	88206	CATG00000088206.1	26255	500107736	CDH23	105.01	DNase-HS	1	other	chr10	73196098	73201097
830808	HepG2	17643	35322	CATG00000035322.1	18568	500225180	AATK-AS1	105.01	DNase-HS | H3K27me3 | H3K36me3	3	other	chr17	79130864	79140805
832416	HepG2	17326	5551	CATG00000005551.1	34515	500271303	SRXN1	105.01	DNase-HS	1	other	chr20	632345	637610
833280	HepG2	18959	500254777	AC022182.1	24340	500020633	RUNX3	105.01	DNase-HS	1	other	chr1	25233481	25296696
833617	HepG2	18821	500242808	SOX2-OT	17574	27615	CATG00000027615.1	105.01	DNase-HS	1	other	chr16	66727383	66732382
834495	HepG2	17457	19188	CATG00000019188.1	26754	500113448	PDE4D	105.01	DNase-HS	1	other	chr5	58333418	58339111
834755	HepG2	19051	500259439	RP11-89K21.1	31511	500171634	BPTF	105.01	DNase-HS	1	other	chr17	65818120	65973404
834780	HepG2	17791	51784	CATG00000051784.1	34521	500271581	XXbac-BPG248L24.12	105.01	DNase-HS	1	other	chr6	31234512	31241537
835733	HepG2	17326	5551	CATG00000005551.1	17796	52211	CATG00000052211.1	105.01	DNase-HS	1	other	chr20	630098	635819
