trait_name	candidate_lncRNA	species	candidate_target_count	high_affinity_edges	mean_ba	max_ba	best_edge_conservation_count	rewiring_label	epigenomic_support_class	prioritization_note
Sclerosis of metaphyses of the upper limbs	CATG00000057423.1	human	29	0	58.137931	82.99	3	conserved	other	29 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000087824.1	human	29	0	56.333571	73.01	3	conserved	other	29 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000109375.1	human	29	0	64.772273	80.0	3	conserved	other	29 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-191G24.1	human	29	0	59.807419	97.0	3	conserved	other	29 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000068131.1	human	29	0	52.448276	63.0	2	conserved	other	29 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTC-550B14.7	human	29	0	54.896552	70.0	2	conserved	other	29 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000109561.1	human	29	0	55.612903	74.0	1	rewired	other	29 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000092287.1	human	28	2	63.4745	104.99	3	conserved	active_like	28 targets; 2 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	RP11-7F17.3	human	28	0	61.199143	98.0	4	conserved	other	28 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000023642.1	human	28	0	63.419677	91.0	3	conserved	other	28 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000098556.1	human	28	0	65.848485	94.0	3	conserved	other	28 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	XXbac-BPG249D20.9	human	28	0	61.932667	81.99	2	conserved	other	28 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-750H9.5	human	27	23	138.375937	226.01	4	conserved	bivalent_like	27 targets; 23 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000009163.1	human	27	9	83.377778	140.0	3	conserved	bivalent_like	27 targets; 9 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	AC093391.2	human	27	4	77.031515	139.0	2	conserved	active_like	27 targets; 4 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000106133.1	human	27	3	75.059118	120.0	3	conserved	active_like	27 targets; 3 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000018232.1	human	27	0	62.393214	88.0	3	conserved	other	27 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000115361.1	human	27	0	60.709677	95.01	2	conserved	other	27 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000067849.1	human	26	3	76.088235	112.0	2	conserved	other	26 targets; 3 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000040459.1	human	26	3	69.774194	122.0	1	rewired	other	26 targets; 3 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000079883.1	human	26	1	69.619118	117.0	1	species_specific	active_like	26 targets; 1 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000018535.1	human	26	0	61.100667	78.01	4	conserved	other	26 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTC-301O7.4	human	26	0	60.320357	82.0	3	conserved	other	26 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000053605.1	human	26	0	67.918919	92.0	2	conserved	other	26 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000087989.1	human	26	0	59.46875	78.0	2	conserved	other	26 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-550I24.2	human	26	0	73.225806	97.01	2	conserved	other	26 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000019710.1	human	25	9	83.362778	238.01	2	conserved	bivalent_like	25 targets; 9 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000003787.1	human	25	3	72.142571	119.0	4	conserved	bivalent_like	25 targets; 3 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000064303.1	human	25	2	63.501176	104.01	3	conserved	other	25 targets; 2 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-263K19.4	human	25	0	60.592593	90.99	4	conserved	other	25 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000004289.1	human	25	0	66.0	92.0	3	conserved	other	25 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-258F1.1	human	25	0	59.214286	72.0	3	conserved	other	25 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000084695.1	human	25	0	56.407407	82.0	2	conserved	other	25 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-197N18.7	human	25	0	60.2804	75.01	2	conserved	other	25 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000021187.1	human	24	7	83.936452	150.01	3	conserved	bivalent_like	24 targets; 7 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000046290.1	human	24	4	75.305833	138.99	3	conserved	bivalent_like	24 targets; 4 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000058583.1	human	24	4	83.439688	146.01	2	conserved	active_like	24 targets; 4 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000103144.1	human	24	0	73.233	98.0	4	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000016698.1	human	24	0	71.067	97.0	3	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000076772.1	human	24	0	63.2	81.99	3	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000079334.1	human	24	0	65.774516	85.0	3	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AP000936.4	human	24	0	61.333333	74.0	3	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	LINC00861	human	24	0	59.677419	94.0	3	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000025548.1	human	24	0	57.041667	76.0	2	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000064493.1	human	24	0	58.807692	90.0	2	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000093417.1	human	24	0	69.370286	88.0	2	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-242D8.1	human	24	0	57.3604	80.01	2	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-1151B14.4	human	24	0	57.542083	68.0	2	conserved	other	24 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000116100.1	human	23	5	78.871935	135.01	4	conserved	active_like	23 targets; 5 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000056029.1	human	23	4	78.887429	109.01	3	conserved	active_like	23 targets; 4 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000021182.1	human	23	3	74.277241	138.0	2	conserved	active_like	23 targets; 3 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CTD-3148I10.15	human	23	2	67.468437	128.99	4	conserved	active_like	23 targets; 2 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	RP4-739H11.4	human	23	0	65.965172	96.0	4	conserved	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000011109.1	human	23	0	63.913478	89.0	3	conserved	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000064202.1	human	23	0	60.16	77.0	3	conserved	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	ANKRD44-IT1	human	23	0	65.611944	83.0	3	conserved	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000000011.1	human	23	0	56.8125	65.0	2	conserved	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000029307.1	human	23	0	58.6796	82.0	2	conserved	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000037507.1	human	23	0	54.758621	64.0	2	conserved	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000083624.1	human	23	0	59.171429	79.0	2	conserved	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000072877.1	human	23	0	62.343438	97.0	1	species_specific	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000085605.1	human	23	0	57.304348	67.0	1	rewired	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP3-340B19.3	human	23	0	75.771714	98.0	1	rewired	other	23 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000077532.1	human	22	0	57.0	68.0	3	conserved	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	MYO16-AS1	human	22	0	57.465714	67.0	3	conserved	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-555M1.3	human	22	0	63.5592	84.0	3	conserved	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000031155.1	human	22	0	62.4804	80.0	2	conserved	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000061507.1	human	22	0	59.222963	79.0	2	conserved	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000091079.1	human	22	0	63.045455	95.0	2	conserved	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AC067945.4	human	22	0	57.217391	78.0	2	conserved	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	LINC00639	human	22	0	66.458333	97.0	2	conserved	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000051164.1	human	22	0	61.0408	77.0	1	species_specific	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000106965.1	human	22	0	54.6804	65.01	1	rewired	other	22 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000049697.1	human	21	1	62.875	123.0	3	conserved	other	21 targets; 1 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000083238.1	human	21	0	65.73913	90.0	3	conserved	other	21 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000083609.1	human	21	0	59.952381	83.0	3	conserved	other	21 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-755B10.3	human	21	0	66.1596	87.99	3	conserved	other	21 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTB-111H14.1	human	21	0	57.458333	65.0	3	conserved	other	21 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000002239.1	human	21	0	62.135909	82.99	2	conserved	other	21 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000002334.1	human	21	0	60.772727	83.99	2	conserved	other	21 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000032836.1	human	21	0	55.380952	69.0	2	conserved	other	21 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000107547.1	human	21	0	71.891786	97.0	2	conserved	other	21 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000106714.1	human	20	11	127.49875	240.02	3	conserved	active_like	20 targets; 11 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000109156.1	human	20	7	82.999643	167.0	3	conserved	other	20 targets; 7 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000061378.1	human	20	5	88.513143	129.99	2	conserved	bivalent_like	20 targets; 5 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000114046.1	human	20	3	66.423077	127.0	2	conserved	active_like	20 targets; 3 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000087900.1	human	20	1	70.232667	103.0	3	conserved	other	20 targets; 1 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000099437.1	human	20	1	66.788485	111.01	2	conserved	other	20 targets; 1 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTD-2369P2.5	human	20	0	62.68	68.0	4	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000080218.1	human	20	0	64.238095	78.0	3	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000104367.1	human	20	0	57.618571	82.99	3	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP1-50J22.4	human	20	0	60.619048	71.0	3	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-445F6.2	human	20	0	55.266667	65.0	3	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000013773.1	human	20	0	60.130435	86.0	2	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000088142.1	human	20	0	61.047619	81.0	2	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000096154.1	human	20	0	62.8	90.0	2	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTD-2035E11.3	human	20	0	62.201	88.0	2	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-654D12.2	human	20	0	61.825652	82.99	2	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTD-2035E11.4	human	20	0	57.3	72.0	2	conserved	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000069206.1	human	20	0	56.545909	73.0	1	species_specific	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000087911.1	human	20	0	54.4	59.0	1	rewired	other	20 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000045621.1	human	19	6	87.524762	137.99	2	conserved	bivalent_like	19 targets; 6 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	AC002117.1	human	19	1	67.4495	121.0	4	conserved	active_like	19 targets; 1 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	RP11-341N2.1	human	19	1	65.142857	108.0	4	conserved	active_like	19 targets; 1 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000109054.1	human	19	1	75.570476	101.01	3	conserved	other	19 targets; 1 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000024927.1	human	19	0	69.33381	78.0	4	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000000703.1	human	19	0	64.578947	88.99	3	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000021189.1	human	19	0	58.999545	72.99	3	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000100858.1	human	19	0	57.35	74.0	3	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000002261.1	human	19	0	61.285714	87.99	2	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000024629.1	human	19	0	60.182273	81.0	2	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000030623.1	human	19	0	54.090909	61.0	2	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-536K7.5	human	19	0	54.6	71.0	2	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-195F19.9	human	19	0	57.578947	70.0	2	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AC008592.4	human	19	0	59.750312	69.99	2	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-711M9.1	human	19	0	56.894211	73.0	2	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-44I10.3	human	19	0	55.631579	68.0	2	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-1109F11.3	human	19	0	59.955	86.0	2	conserved	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000083478.1	human	19	0	54.500455	68.0	1	rewired	other	19 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	PCBP1-AS1	human	18	9	89.848	132.0	1	rewired	bivalent_like	18 targets; 9 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000005551.1	human	18	5	76.3	120.0	3	conserved	active_like	18 targets; 5 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	RP11-195M16.3	human	18	2	64.555556	111.0	3	conserved	active_like	18 targets; 2 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000075637.1	human	18	2	73.3505	110.0	2	conserved	other	18 targets; 2 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AC016700.5	human	18	1	77.263684	108.01	3	conserved	active_like	18 targets; 1 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000104622.1	human	18	1	71.3192	117.0	2	conserved	bivalent_like	18 targets; 1 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000013480.1	human	18	0	69.684211	94.99	4	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTA-384D8.35	human	18	0	64.684737	95.01	4	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000006256.1	human	18	0	61.894737	72.0	3	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000006264.1	human	18	0	74.158421	97.0	3	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000088069.1	human	18	0	59.556111	89.0	3	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000106315.1	human	18	0	68.8015	90.0	3	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-102L12.2	human	18	0	64.168333	94.01	3	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000019061.1	human	18	0	56.714762	92.01	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000025827.1	human	18	0	54.0	62.0	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000027285.1	human	18	0	55.666667	69.0	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000046945.1	human	18	0	57.722222	81.99	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000056788.1	human	18	0	58.12	72.0	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000066493.1	human	18	0	74.134667	98.0	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000083626.1	human	18	0	57.227273	68.0	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000102657.1	human	18	0	63.8796	95.0	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	LINC00324	human	18	0	57.6015	78.01	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-356I2.1	human	18	0	56.65	81.0	2	conserved	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000043283.1	human	18	0	64.683684	84.99	1	rewired	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000059985.1	human	18	0	57.65	74.0	1	rewired	other	18 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000005468.1	human	17	16	103.153462	150.0	2	conserved	bivalent_like	17 targets; 16 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000109197.1	human	17	3	78.649	152.99	3	conserved	other	17 targets; 3 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000032626.1	human	17	2	69.526316	147.01	3	conserved	bivalent_like	17 targets; 2 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000023332.1	human	17	0	65.0	95.0	3	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000052211.1	human	17	0	71.764706	86.0	3	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-63P12.6	human	17	0	58.8	66.0	3	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	UBAC2-AS1	human	17	0	58.368421	69.0	3	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-253I19.3	human	17	0	63.85	88.0	3	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000038643.1	human	17	0	65.380476	86.0	2	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000053515.1	human	17	0	55.608696	68.0	2	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000056741.1	human	17	0	51.823529	59.0	2	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	LINC00402	human	17	0	60.272727	79.0	2	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP3-473L9.4	human	17	0	53.764706	66.0	2	conserved	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000009193.1	human	17	0	61.76	77.0	1	species_specific	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000090135.1	human	17	0	59.809524	75.0	1	rewired	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000094965.1	human	17	0	60.824118	84.0	1	rewired	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000110445.1	human	17	0	57.647059	69.0	1	rewired	other	17 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000023019.1	human	16	6	87.874375	127.99	4	conserved	active_like	16 targets; 6 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000035322.1	human	16	2	80.875	112.0	3	conserved	active_like	16 targets; 2 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	RP5-1071N3.1	human	16	2	70.0625	100.0	3	conserved	other	16 targets; 2 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000104208.1	human	16	2	67.262632	122.99	1	rewired	bivalent_like	16 targets; 2 high-affinity edges; bivalent_like context
Sclerosis of metaphyses of the upper limbs	CATG00000039537.1	human	16	0	83.3125	98.0	4	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000013895.1	human	16	0	62.632105	76.01	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000027715.1	human	16	0	55.521739	66.0	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000054808.1	human	16	0	68.536071	83.0	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000072415.1	human	16	0	66.055556	80.0	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000081224.1	human	16	0	65.0625	80.0	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000092110.1	human	16	0	66.749375	80.0	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000105590.1	human	16	0	63.104737	77.0	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000106168.1	human	16	0	64.296471	75.01	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	NAALADL2-AS2	human	16	0	70.625625	96.0	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AC079807.4	human	16	0	67.764118	78.0	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-112L6.4	human	16	0	62.556667	84.0	3	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000025502.1	human	16	0	56.0	70.0	2	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000054927.1	human	16	0	55.058824	60.0	2	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000101020.1	human	16	0	59.777778	79.0	2	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000107275.1	human	16	0	54.611111	59.0	2	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-326F20.5	human	16	0	54.352941	69.0	2	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-473M20.9	human	16	0	52.705882	63.0	2	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AC061992.2	human	16	0	55.125	61.0	2	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	RP11-297D21.4	human	16	0	58.001667	74.01	2	conserved	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000005609.1	human	16	0	54.0	64.0	1	rewired	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000100696.1	human	16	0	59.608696	70.0	1	rewired	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	AC009313.1	human	16	0	61.9495	94.0	1	rewired	other	16 targets; 0 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CATG00000087827.1	human	15	5	78.538077	144.99	2	conserved	active_like	15 targets; 5 high-affinity edges; active_like context
Sclerosis of metaphyses of the upper limbs	CATG00000082365.1	human	15	1	66.188125	100.0	3	conserved	other	15 targets; 1 high-affinity edges; other context
Sclerosis of metaphyses of the upper limbs	CTD-3214K23.1	human	15	1	65.132667	108.99	2	conserved	active_like	15 targets; 1 high-affinity edges; active_like context
