core_id	gene_type	canonical_symbol	human_ensembl_id	human	chimp	macaque	marmoset	conservation_label	conservation_count
500215529	protein_coding	EFCAB8	ENSG00000215529	1	1	1	0	1110	3
500215533	lncRNA	ENSG00000215533.4	ENSG00000215533.4	1	1	0	1	1101	3
500215840	protein_coding	RP11-122G18.7	ENSG00000215840	1	0	0	0	1000	1
500215979	protein_coding	AL021917.1	ENSG00000215979	1	0	0	0	1000	1
500216331	protein_coding	HIST1H1PS1	ENSG00000216331	1	0	0	0	1000	1
500216490	protein_coding	IFI30	ENSG00000216490	1	1	1	1	1111	4
500216863	lncRNA	ENSG00000216863.5	ENSG00000216863.5	1	1	1	1	1111	4
500216915	protein_coding	RP1-97D16.1	ENSG00000216915	1	0	0	0	1000	1
500217128	protein_coding	FNIP1	ENSG00000217128	1	1	1	1	1111	4
500217646	protein_coding	HIST1H2BPS2	ENSG00000217646	1	0	0	0	1000	1
500218281	protein_coding	HIST1H2APS3	ENSG00000218281	1	0	0	0	1000	1
500218565	protein_coding	RP11-12A2.1	ENSG00000218565	1	0	0	0	1000	1
500218690	protein_coding	HIST1H2APS4	ENSG00000218690	1	0	0	0	1000	1
500219392	protein_coding	RP1-265C24.5	ENSG00000219392	1	0	0	0	1000	1
500219626	protein_coding	FAM228B	ENSG00000219626	1	1	0	1	1101	3
500219891	protein_coding	ZSCAN12P1	ENSG00000219891	1	0	0	0	1000	1
500220201	protein_coding	ZGLP1	ENSG00000220201	1	1	1	1	1111	4
500220378	protein_coding	KRT8P42	ENSG00000220378	1	0	0	0	1000	1
500220412	protein_coding	RP11-95M15.2	ENSG00000220412	1	0	0	0	1000	1
500220804	protein_coding	AC093642.5	ENSG00000220804	1	0	0	0	1000	1
500220875	protein_coding	HIST1H3PS1	ENSG00000220875	1	0	0	0	1000	1
500221160	protein_coding	MIR1281	ENSG00000221160	1	0	0	0	1000	1
500221630	protein_coding	MIR1179	ENSG00000221630	1	0	0	0	1000	1
500221866	protein_coding	PLXNA4	ENSG00000221866	1	1	1	1	1111	4
500221949	protein_coding	C12orf61	ENSG00000221949	1	0	0	0	1000	1
500221995	protein_coding	TIAF1	ENSG00000221995	1	0	0	0	1000	1
500222047	protein_coding	C10orf55	ENSG00000222047	1	1	0	0	1100	2
500222185	protein_coding	SNORD113	ENSG00000222185	1	0	0	0	1000	1
500222675	protein_coding	RNA5SP146	ENSG00000222675	1	0	0	0	1000	1
500223109	protein_coding	MIR1538	ENSG00000223109	1	0	0	0	1000	1
500223224	protein_coding	SNORD71	ENSG00000223224	1	0	1	0	1010	2
500223442	lncRNA	ENSG00000223442.1	ENSG00000223442.1	1	1	1	1	1111	4
500223446	lncRNA	ENSG00000223446.1	ENSG00000223446.1	1	1	1	0	1110	3
500223469	lncRNA	ENSG00000223469.1	ENSG00000223469.1	1	1	1	1	1111	4
500223534	lncRNA	ENSG00000223534.1	ENSG00000223534.1	1	1	1	1	1111	4
500223552	lncRNA	ENSG00000223552.1	ENSG00000223552.1	1	1	1	1	1111	4
500223553	protein_coding	SMPD4P1	ENSG00000223553	1	0	0	0	1000	1
500223609	protein_coding	HBD	ENSG00000223609	1	1	0	1	1101	3
500223665	lncRNA	ENSG00000223665.1	ENSG00000223665.1	1	1	1	1	1111	4
500223799	lncRNA	ENSG00000223799.1	ENSG00000223799.1	1	1	1	1	1111	4
500223820	protein_coding	CFL1P1	ENSG00000223820	1	0	0	0	1000	1
500223837	lncRNA	ENSG00000223837.2	ENSG00000223837.2	1	1	1	1	1111	4
500223865	protein_coding	HLA-DPB1	ENSG00000223865	1	1	0	0	1100	2
500223908	protein_coding	AC068657.2	ENSG00000223908	1	0	0	0	1000	1
500223914	lncRNA	ENSG00000223914.1	ENSG00000223914.1	1	1	1	1	1111	4
500223930	lncRNA	ENSG00000223930.1	ENSG00000223930.1	1	1	1	1	1111	4
500223935	lncRNA	ENSG00000223935.1	ENSG00000223935.1	1	1	1	1	1111	4
500223969	lncRNA	ENSG00000223969.1	ENSG00000223969.1	1	1	0	0	1100	2
500224000	lncRNA	ENSG00000224000.1	ENSG00000224000.1	1	1	1	1	1111	4
500224015	lncRNA	ENSG00000224015.1	ENSG00000224015.1	1	1	1	1	1111	4
500224034	lncRNA	ENSG00000224034.1	ENSG00000224034.1	1	1	0	0	1100	2
500224066	lncRNA	ENSG00000224066.1	ENSG00000224066.1	1	1	1	1	1111	4
500224067	protein_coding	RP11-430K21.2	ENSG00000224067	1	0	0	0	1000	1
500224077	lncRNA	ENSG00000224077.1	ENSG00000224077.1	1	1	1	0	1110	3
500224078	lncRNA	ENSG00000224078.8	ENSG00000224078.8	1	1	1	1	1111	4
500224081	lncRNA	ENSG00000224081.3	ENSG00000224081.3	1	1	1	1	1111	4
500224086	lncRNA	ENSG00000224086.3	ENSG00000224086.3	1	1	1	1	1111	4
500224091	lncRNA	ENSG00000224091.1	ENSG00000224091.1	1	1	1	0	1110	3
500224165	lncRNA	ENSG00000224165.1	ENSG00000224165.1	1	1	1	1	1111	4
500224189	lncRNA	ENSG00000224189.2	ENSG00000224189.2	1	1	1	1	1111	4
500224271	lncRNA	ENSG00000224271.1	ENSG00000224271.1	1	1	1	1	1111	4
500224276	lncRNA	ENSG00000224276.1	ENSG00000224276.1	1	1	1	1	1111	4
500224298	lncRNA	ENSG00000224298.2	ENSG00000224298.2	1	0	0	1	1001	2
500224318	lncRNA	ENSG00000224318.1	ENSG00000224318.1	1	1	0	1	1101	3
500224358	lncRNA	ENSG00000224358.1	ENSG00000224358.1	1	1	1	1	1111	4
500224373	protein_coding	IGHV4-59	ENSG00000224373	1	0	0	0	1000	1
500224441	lncRNA	ENSG00000224441.1	ENSG00000224441.1	1	1	1	1	1111	4
500224467	lncRNA	ENSG00000224467.1	ENSG00000224467.1	1	1	1	1	1111	4
500224470	protein_coding	ATXN1L	ENSG00000224470	1	1	1	1	1111	4
500224505	lncRNA	ENSG00000224505.2	ENSG00000224505.2	1	1	1	1	1111	4
500224550	protein_coding	RP11-270C12.3	ENSG00000224550	1	0	0	0	1000	1
500224557	protein_coding	HLA-DPB2	ENSG00000224557	1	0	0	0	1000	1
500224613	lncRNA	ENSG00000224613.2	ENSG00000224613.2	1	1	1	0	1110	3
500224660	lncRNA	ENSG00000224660.1	ENSG00000224660.1	1	1	1	0	1110	3
500224661	lncRNA	ENSG00000224661.1	ENSG00000224661.1	1	1	0	1	1101	3
500224666	lncRNA	ENSG00000224666.2	ENSG00000224666.2	1	1	1	1	1111	4
500224738	lncRNA	ENSG00000224738.1	ENSG00000224738.1	1	1	1	1	1111	4
500224794	lncRNA	ENSG00000224794.1	ENSG00000224794.1	1	1	0	0	1100	2
500224796	protein_coding	RPL32P1	ENSG00000224796	1	0	0	0	1000	1
500224865	lncRNA	ENSG00000224865.3	ENSG00000224865.3	1	1	1	0	1110	3
500224897	lncRNA	ENSG00000224897.2	ENSG00000224897.2	1	1	1	1	1111	4
500224943	lncRNA	ENSG00000224943.1	ENSG00000224943.1	1	0	1	1	1011	3
500224950	lncRNA	ENSG00000224950.1	ENSG00000224950.1	1	1	1	1	1111	4
500225051	protein_coding	HMGB3P22	ENSG00000225051	1	0	0	0	1000	1
500225179	lncRNA	ENSG00000225179.1	ENSG00000225179.1	1	1	1	1	1111	4
500225180	lncRNA	ENSG00000225180.2	ENSG00000225180.2	1	1	1	1	1111	4
500225205	lncRNA	ENSG00000225205.1	ENSG00000225205.1	1	1	1	1	1111	4
500225206	lncRNA	ENSG00000225206.4	ENSG00000225206.4	1	1	1	1	1111	4
500225231	lncRNA	ENSG00000225231.1	ENSG00000225231.1	1	1	1	1	1111	4
500225330	lncRNA	ENSG00000225330.1	ENSG00000225330.1	1	1	1	0	1110	3
500225331	lncRNA	ENSG00000225331.1	ENSG00000225331.1	1	1	0	0	1100	2
500225342	lncRNA	ENSG00000225342.1	ENSG00000225342.1	1	1	1	1	1111	4
500225357	protein_coding	RPF2P1	ENSG00000225357	1	0	0	0	1000	1
500225434	lncRNA	ENSG00000225434.2	ENSG00000225434.2	1	1	1	1	1111	4
500225506	lncRNA	ENSG00000225506.2	ENSG00000225506.2	1	1	1	1	1111	4
500225544	protein_coding	KB-1027C11.4	ENSG00000225544	1	0	0	0	1000	1
500225603	protein_coding	RP11-325P15.1	ENSG00000225603	1	0	0	0	1000	1
500225611	lncRNA	ENSG00000225611.1	ENSG00000225611.1	1	1	0	0	1100	2
500225746	lncRNA	ENSG00000225746.4	ENSG00000225746.4	1	1	1	1	1111	4
500225783	lncRNA	ENSG00000225783.2	ENSG00000225783.2	1	1	1	1	1111	4
500225864	protein_coding	HCG4P11	ENSG00000225864	1	0	0	0	1000	1
500225873	lncRNA	ENSG00000225873.1	ENSG00000225873.1	1	1	1	1	1111	4
500225889	lncRNA	ENSG00000225889.3	ENSG00000225889.3	1	1	1	1	1111	4
500225914	lncRNA	ENSG00000225914.1	ENSG00000225914.1	1	1	0	0	1100	2
500226004	lncRNA	ENSG00000226004.1	ENSG00000226004.1	1	1	1	1	1111	4
500226026	lncRNA	ENSG00000226026.1	ENSG00000226026.1	1	1	1	1	1111	4
500226053	lncRNA	ENSG00000226053.1	ENSG00000226053.1	1	0	0	1	1001	2
500226124	protein_coding	FTCDNL1	ENSG00000226124	1	1	0	0	1100	2
500226149	lncRNA	ENSG00000226149.1	ENSG00000226149.1	1	1	1	1	1111	4
500226240	lncRNA	ENSG00000226240.1	ENSG00000226240.1	1	1	1	1	1111	4
500226252	lncRNA	ENSG00000226252.1	ENSG00000226252.1	1	1	1	1	1111	4
500226281	lncRNA	ENSG00000226281.2	ENSG00000226281.2	1	0	0	1	1001	2
500226363	lncRNA	ENSG00000226363.3	ENSG00000226363.3	1	1	1	1	1111	4
500226380	lncRNA	ENSG00000226380.3	ENSG00000226380.3	1	1	1	0	1110	3
500226400	protein_coding	CTD-2269E23.2	ENSG00000226400	1	0	0	0	1000	1
500226403	lncRNA	ENSG00000226403.1	ENSG00000226403.1	1	1	1	1	1111	4
500226491	protein_coding	FTOP1	ENSG00000226491	1	0	0	0	1000	1
500226496	lncRNA	ENSG00000226496.1	ENSG00000226496.1	1	1	1	1	1111	4
500226571	lncRNA	ENSG00000226571.1	ENSG00000226571.1	1	1	1	1	1111	4
500226581	lncRNA	ENSG00000226581.1	ENSG00000226581.1	1	1	0	0	1100	2
500226644	lncRNA	ENSG00000226644.1	ENSG00000226644.1	1	1	1	1	1111	4
500226645	lncRNA	ENSG00000226645.1	ENSG00000226645.1	1	1	1	1	1111	4
500226659	lncRNA	ENSG00000226659.1	ENSG00000226659.1	1	1	1	1	1111	4
500226686	lncRNA	ENSG00000226686.3	ENSG00000226686.3	1	1	0	0	1100	2
500226711	lncRNA	ENSG00000226711.2	ENSG00000226711.2	1	1	0	0	1100	2
500226738	lncRNA	ENSG00000226738.1	ENSG00000226738.1	1	1	0	1	1101	3
500226762	lncRNA	ENSG00000226762.1	ENSG00000226762.1	1	1	1	0	1110	3
500226779	lncRNA	ENSG00000226779.1	ENSG00000226779.1	1	1	1	1	1111	4
500226783	protein_coding	TLK1P1	ENSG00000226783	1	0	0	0	1000	1
500226786	lncRNA	ENSG00000226786.2	ENSG00000226786.2	1	1	1	1	1111	4
500226808	lncRNA	ENSG00000226808.1	ENSG00000226808.1	1	1	1	1	1111	4
500226912	protein_coding	ISCA2P1	ENSG00000226912	1	0	0	0	1000	1
500226913	lncRNA	ENSG00000226913.1	ENSG00000226913.1	1	1	1	1	1111	4
500226953	lncRNA	ENSG00000226953.3	ENSG00000226953.3	1	1	1	1	1111	4
500226979	protein_coding	LTA	ENSG00000226979	1	1	1	0	1110	3
500226994	lncRNA	ENSG00000226994.3	ENSG00000226994.3	1	1	1	1	1111	4
500227070	lncRNA	ENSG00000227070.1	ENSG00000227070.1	1	1	1	1	1111	4
500227110	lncRNA	ENSG00000227110.2	ENSG00000227110.2	1	1	1	0	1110	3
500227165	lncRNA	ENSG00000227165.3	ENSG00000227165.3	1	1	1	1	1111	4
500227248	lncRNA	ENSG00000227248.1	ENSG00000227248.1	1	1	1	1	1111	4
500227262	protein_coding	HCG4B	ENSG00000227262	1	0	0	0	1000	1
500227268	protein_coding	KLLN	ENSG00000227268	1	1	1	0	1110	3
500227368	protein_coding	AC079753.5	ENSG00000227368	1	0	0	0	1000	1
500227370	protein_coding	RP4-669P10.19	ENSG00000227370	1	0	0	0	1000	1
500227479	lncRNA	ENSG00000227479.1	ENSG00000227479.1	1	1	1	1	1111	4
500227507	protein_coding	LTB	ENSG00000227507	1	1	1	1	1111	4
500227646	lncRNA	ENSG00000227646.3	ENSG00000227646.3	1	1	0	0	1100	2
500227704	lncRNA	ENSG00000227704.1	ENSG00000227704.1	1	1	0	0	1100	2
500227766	protein_coding	HCG4P5	ENSG00000227766	1	0	0	0	1000	1
500227835	protein_coding	CARM1P1	ENSG00000227835	1	0	0	0	1000	1
500227890	protein_coding	PSMA2P3	ENSG00000227890	1	0	0	0	1000	1
500227896	lncRNA	ENSG00000227896.2	ENSG00000227896.2	1	1	0	0	1100	2
500227906	lncRNA	ENSG00000227906.3	ENSG00000227906.3	1	1	1	1	1111	4
500227910	protein_coding	RP11-73B2.6	ENSG00000227910	1	0	0	0	1000	1
500227959	lncRNA	ENSG00000227959.1	ENSG00000227959.1	1	1	1	1	1111	4
500228013	lncRNA	ENSG00000228013.1	ENSG00000228013.1	1	1	1	1	1111	4
500228022	lncRNA	ENSG00000228022.1	ENSG00000228022.1	1	1	1	1	1111	4
500228044	lncRNA	ENSG00000228044.2	ENSG00000228044.2	1	1	1	1	1111	4
500228078	protein_coding	HLA-U	ENSG00000228078	1	0	0	0	1000	1
500228126	lncRNA	ENSG00000228126.1	ENSG00000228126.1	1	1	1	0	1110	3
500228135	lncRNA	ENSG00000228135.1	ENSG00000228135.1	1	1	1	1	1111	4
500228360	protein_coding	RP11-365F18.1	ENSG00000228360	1	0	0	0	1000	1
500228382	lncRNA	ENSG00000228382.1	ENSG00000228382.1	1	0	1	1	1011	3
500228392	lncRNA	ENSG00000228392.1	ENSG00000228392.1	1	1	1	1	1111	4
500228393	lncRNA	ENSG00000228393.3	ENSG00000228393.3	1	1	1	1	1111	4
500228408	lncRNA	ENSG00000228408.1	ENSG00000228408.1	1	1	1	1	1111	4
500228412	lncRNA	ENSG00000228412.2	ENSG00000228412.2	1	1	1	1	1111	4
500228414	lncRNA	ENSG00000228414.2	ENSG00000228414.2	1	1	0	1	1101	3
500228512	lncRNA	ENSG00000228512.2	ENSG00000228512.2	1	1	1	1	1111	4
500228559	lncRNA	ENSG00000228559.1	ENSG00000228559.1	1	1	0	0	1100	2
500228606	lncRNA	ENSG00000228606.1	ENSG00000228606.1	1	1	1	1	1111	4
500228624	lncRNA	ENSG00000228624.3	ENSG00000228624.3	1	1	1	1	1111	4
500228668	protein_coding	TRGV5P	ENSG00000228668	1	0	0	0	1000	1
500228727	protein_coding	SAPCD1	ENSG00000228727	1	1	1	0	1110	3
500228798	lncRNA	ENSG00000228798.1	ENSG00000228798.1	1	1	1	1	1111	4
500228830	lncRNA	ENSG00000228830.1	ENSG00000228830.1	1	0	0	1	1001	2
500228835	protein_coding	AC012123.1	ENSG00000228835	1	0	0	0	1000	1
500228839	lncRNA	ENSG00000228839.1	ENSG00000228839.1	1	1	1	1	1111	4
500228863	lncRNA	ENSG00000228863.4	ENSG00000228863.4	1	1	1	1	1111	4
500228889	lncRNA	ENSG00000228889.2	ENSG00000228889.2	1	1	1	1	1111	4
500228918	lncRNA	ENSG00000228918.3	ENSG00000228918.3	1	1	0	0	1100	2
500228956	lncRNA	ENSG00000228956.4	ENSG00000228956.4	1	1	1	1	1111	4
500228962	lncRNA	ENSG00000228962.1	ENSG00000228962.1	1	0	0	1	1001	2
500228985	protein_coding	TRDD3	ENSG00000228985	1	0	0	0	1000	1
500229097	protein_coding	CALM2P2	ENSG00000229097	1	0	0	0	1000	1
500229116	lncRNA	ENSG00000229116.1	ENSG00000229116.1	1	0	1	1	1011	3
500229140	lncRNA	ENSG00000229140.4	ENSG00000229140.4	1	1	1	1	1111	4
500229162	lncRNA	ENSG00000229162.1	ENSG00000229162.1	1	1	1	1	1111	4
500229164	protein_coding	TRAC	ENSG00000229164	1	1	1	0	1110	3
500229191	lncRNA	ENSG00000229191.1	ENSG00000229191.1	1	1	1	1	1111	4
500229195	lncRNA	ENSG00000229195.1	ENSG00000229195.1	1	1	1	1	1111	4
500229201	lncRNA	ENSG00000229201.1	ENSG00000229201.1	1	1	1	1	1111	4
500229258	lncRNA	ENSG00000229258.1	ENSG00000229258.1	1	1	1	1	1111	4
500229314	protein_coding	ORM1	ENSG00000229314	1	0	1	1	1011	3
500229391	protein_coding	HLA-DRB6	ENSG00000229391	1	0	0	0	1000	1
500229447	protein_coding	RP11-490K7.4	ENSG00000229447	1	0	0	0	1000	1
500229456	protein_coding	RLIMP1	ENSG00000229456	1	0	0	0	1000	1
500229537	lncRNA	ENSG00000229537.1	ENSG00000229537.1	1	1	1	1	1111	4
500229618	lncRNA	ENSG00000229618.1	ENSG00000229618.1	1	1	1	1	1111	4
500229664	lncRNA	ENSG00000229664.1	ENSG00000229664.1	1	1	1	1	1111	4
500229729	protein_coding	RP11-159G9.5	ENSG00000229729	1	0	0	0	1000	1
500229743	lncRNA	ENSG00000229743.2	ENSG00000229743.2	1	1	1	1	1111	4
500229782	lncRNA	ENSG00000229782.1	ENSG00000229782.1	1	1	1	1	1111	4
500229817	protein_coding	RP11-78H18.2	ENSG00000229817	1	0	0	0	1000	1
500229951	lncRNA	ENSG00000229951.1	ENSG00000229951.1	1	1	1	1	1111	4
500229988	protein_coding	HBBP1	ENSG00000229988	1	0	0	0	1000	1
500230024	lncRNA	ENSG00000230024.1	ENSG00000230024.1	1	1	1	1	1111	4
500230058	lncRNA	ENSG00000230058.1	ENSG00000230058.1	1	1	1	1	1111	4
500230074	lncRNA	ENSG00000230074.1	ENSG00000230074.1	1	1	1	0	1110	3
500230131	lncRNA	ENSG00000230131.1	ENSG00000230131.1	1	1	1	1	1111	4
500230223	lncRNA	ENSG00000230223.2	ENSG00000230223.2	1	1	0	1	1101	3
500230234	lncRNA	ENSG00000230234.1	ENSG00000230234.1	1	1	1	1	1111	4
500230314	lncRNA	ENSG00000230314.2	ENSG00000230314.2	1	1	1	1	1111	4
500230316	lncRNA	ENSG00000230316.2	ENSG00000230316.2	1	1	1	1	1111	4
500230359	protein_coding	TPI1P2	ENSG00000230359	1	0	0	0	1000	1
500230461	lncRNA	ENSG00000230461.4	ENSG00000230461.4	1	1	0	0	1100	2
500230521	protein_coding	HCG4P7	ENSG00000230521	1	0	0	0	1000	1
500230534	lncRNA	ENSG00000230534.2	ENSG00000230534.2	1	1	1	1	1111	4
500230587	lncRNA	ENSG00000230587.1	ENSG00000230587.1	1	1	1	1	1111	4
500230610	protein_coding	AL929472.1	ENSG00000230610	1	0	0	0	1000	1
500230613	lncRNA	ENSG00000230613.1	ENSG00000230613.1	1	1	1	1	1111	4
500230615	lncRNA	ENSG00000230615.2	ENSG00000230615.2	1	1	1	1	1111	4
500230628	lncRNA	ENSG00000230628.1	ENSG00000230628.1	1	1	1	1	1111	4
500230710	lncRNA	ENSG00000230710.1	ENSG00000230710.1	1	1	1	1	1111	4
500230773	lncRNA	ENSG00000230773.2	ENSG00000230773.2	1	1	1	1	1111	4
500230795	protein_coding	HLA-K	ENSG00000230795	1	0	0	0	1000	1
500230832	protein_coding	RP11-325P15.2	ENSG00000230832	1	0	0	0	1000	1
500230839	lncRNA	ENSG00000230839.1	ENSG00000230839.1	1	1	1	1	1111	4
500230841	protein_coding	RP5-915N17.3	ENSG00000230841	1	0	0	0	1000	1
500230876	lncRNA	ENSG00000230876.2	ENSG00000230876.2	1	1	1	1	1111	4
500230910	lncRNA	ENSG00000230910.2	ENSG00000230910.2	1	1	1	1	1111	4
500230951	protein_coding	RP11-573D15.6	ENSG00000230951	1	0	0	0	1000	1
500230952	lncRNA	ENSG00000230952.1	ENSG00000230952.1	1	1	1	1	1111	4
500230960	lncRNA	ENSG00000230960.1	ENSG00000230960.1	1	0	1	0	1010	2
500231028	lncRNA	ENSG00000231028.4	ENSG00000231028.4	1	1	1	1	1111	4
500231031	protein_coding	AC008271.1	ENSG00000231031	1	0	0	0	1000	1
500231064	lncRNA	ENSG00000231064.1	ENSG00000231064.1	1	1	1	1	1111	4
500231074	lncRNA	ENSG00000231074.4	ENSG00000231074.4	1	1	1	1	1111	4
500231100	protein_coding	RP11-740C1.2	ENSG00000231100	1	0	0	0	1000	1
500231105	lncRNA	ENSG00000231105.1	ENSG00000231105.1	1	1	1	1	1111	4
500231121	lncRNA	ENSG00000231121.2	ENSG00000231121.2	1	1	1	1	1111	4
500231128	lncRNA	ENSG00000231128.1	ENSG00000231128.1	1	1	1	1	1111	4
500231162	protein_coding	COX11P1	ENSG00000231162	1	0	0	0	1000	1
500231170	lncRNA	ENSG00000231170.1	ENSG00000231170.1	1	1	1	1	1111	4
500231252	lncRNA	ENSG00000231252.1	ENSG00000231252.1	1	1	1	1	1111	4
500231327	lncRNA	ENSG00000231327.1	ENSG00000231327.1	1	0	1	1	1011	3
500231389	protein_coding	HLA-DPA1	ENSG00000231389	1	1	0	0	1100	2
500231442	protein_coding	LARP1BP1	ENSG00000231442	1	0	0	0	1000	1
500231533	lncRNA	ENSG00000231533.1	ENSG00000231533.1	1	1	1	0	1110	3
500231607	lncRNA	ENSG00000231607.4	ENSG00000231607.4	1	1	0	1	1101	3
500231690	lncRNA	ENSG00000231690.2	ENSG00000231690.2	1	1	0	0	1100	2
500231721	lncRNA	ENSG00000231721.2	ENSG00000231721.2	1	1	1	1	1111	4
500231742	lncRNA	ENSG00000231742.1	ENSG00000231742.1	1	1	1	1	1111	4
500231768	lncRNA	ENSG00000231768.1	ENSG00000231768.1	1	1	1	1	1111	4
500231858	lncRNA	ENSG00000231858.1	ENSG00000231858.1	1	1	1	1	1111	4
500231863	lncRNA	ENSG00000231863.1	ENSG00000231863.1	1	1	1	1	1111	4
500231865	lncRNA	ENSG00000231865.1	ENSG00000231865.1	1	1	1	1	1111	4
500231889	lncRNA	ENSG00000231889.3	ENSG00000231889.3	1	1	1	1	1111	4
500231890	lncRNA	ENSG00000231890.3	ENSG00000231890.3	1	1	0	0	1100	2
500231925	protein_coding	TAPBP	ENSG00000231925	1	1	1	1	1111	4
500231969	lncRNA	ENSG00000231969.1	ENSG00000231969.1	1	1	1	1	1111	4
500231999	lncRNA	ENSG00000231999.2	ENSG00000231999.2	1	1	1	1	1111	4
500232018	lncRNA	ENSG00000232018.4	ENSG00000232018.4	1	1	1	1	1111	4
500232021	lncRNA	ENSG00000232021.2	ENSG00000232021.2	1	1	1	1	1111	4
500232040	protein_coding	SCAND3	ENSG00000232040	1	0	0	1	1001	2
500232044	lncRNA	ENSG00000232044.4	ENSG00000232044.4	1	1	1	1	1111	4
500232124	lncRNA	ENSG00000232124.1	ENSG00000232124.1	1	1	0	1	1101	3
500232132	lncRNA	ENSG00000232132.1	ENSG00000232132.1	1	1	1	1	1111	4
500232197	lncRNA	ENSG00000232197.1	ENSG00000232197.1	1	1	1	0	1110	3
500232498	lncRNA	ENSG00000232498.1	ENSG00000232498.1	1	1	1	1	1111	4
500232499	protein_coding	RP11-512F24.1	ENSG00000232499	1	0	0	0	1000	1
500232504	lncRNA	ENSG00000232504.4	ENSG00000232504.4	1	1	1	1	1111	4
500232528	protein_coding	RP4-673D20.3	ENSG00000232528	1	0	0	0	1000	1
500232591	lncRNA	ENSG00000232591.1	ENSG00000232591.1	1	1	1	0	1110	3
500232629	protein_coding	HLA-DQB2	ENSG00000232629	1	1	0	0	1100	2
500232698	lncRNA	ENSG00000232698.1	ENSG00000232698.1	1	1	1	0	1110	3
500232810	protein_coding	TNF	ENSG00000232810	1	1	1	0	1110	3
500232825	lncRNA	ENSG00000232825.1	ENSG00000232825.1	1	1	0	1	1101	3
500232869	protein_coding	TRBV29-1	ENSG00000232869	1	0	1	0	1010	2
500232912	lncRNA	ENSG00000232912.1	ENSG00000232912.1	1	1	1	1	1111	4
500232952	protein_coding	RP11-90H3.1	ENSG00000232952	1	0	0	0	1000	1
500233005	lncRNA	ENSG00000233005.1	ENSG00000233005.1	1	1	1	1	1111	4
500233017	lncRNA	ENSG00000233017.1	ENSG00000233017.1	1	1	1	1	1111	4
500233061	lncRNA	ENSG00000233061.1	ENSG00000233061.1	1	1	1	1	1111	4
500233101	lncRNA	ENSG00000233101.6	ENSG00000233101.6	1	0	1	0	1010	2
500233154	lncRNA	ENSG00000233154.1	ENSG00000233154.1	1	1	1	1	1111	4
500233224	protein_coding	HIST1H2AM	ENSG00000233224	1	0	0	0	1000	1
500233325	protein_coding	MIPEPP3	ENSG00000233325	1	0	0	0	1000	1
500233334	lncRNA	ENSG00000233334.2	ENSG00000233334.2	1	1	1	1	1111	4
500233360	lncRNA	ENSG00000233360.4	ENSG00000233360.4	1	1	1	1	1111	4
500233431	lncRNA	ENSG00000233431.1	ENSG00000233431.1	1	0	1	1	1011	3
500233438	protein_coding	AC109829.1	ENSG00000233438	1	0	0	0	1000	1
500233554	lncRNA	ENSG00000233554.1	ENSG00000233554.1	1	1	1	1	1111	4
500233639	lncRNA	ENSG00000233639.1	ENSG00000233639.1	1	1	1	1	1111	4
500233642	lncRNA	ENSG00000233642.1	ENSG00000233642.1	1	1	1	1	1111	4
500233723	lncRNA	ENSG00000233723.3	ENSG00000233723.3	1	1	1	1	1111	4
500233800	lncRNA	ENSG00000233800.2	ENSG00000233800.2	1	1	1	0	1110	3
500233822	protein_coding	HIST1H2BN	ENSG00000233822	1	0	1	0	1010	2
500233896	lncRNA	ENSG00000233896.1	ENSG00000233896.1	1	1	1	1	1111	4
500233906	lncRNA	ENSG00000233906.1	ENSG00000233906.1	1	1	1	1	1111	4
500233926	lncRNA	ENSG00000233926.1	ENSG00000233926.1	1	1	1	1	1111	4
500233932	protein_coding	CTXN2	ENSG00000233932	1	1	1	0	1110	3
500233968	lncRNA	ENSG00000233968.2	ENSG00000233968.2	1	1	1	1	1111	4
500234028	lncRNA	ENSG00000234028.3	ENSG00000234028.3	1	1	1	1	1111	4
500234072	lncRNA	ENSG00000234072.1	ENSG00000234072.1	1	1	1	1	1111	4
500234127	protein_coding	TRIM26	ENSG00000234127	1	1	1	0	1110	3
500234226	protein_coding	NDUFS5P2	ENSG00000234226	1	0	0	0	1000	1
500234261	lncRNA	ENSG00000234261.1	ENSG00000234261.1	1	1	1	1	1111	4
500234289	protein_coding	H2BFS	ENSG00000234289	1	0	0	0	1000	1
500234290	lncRNA	ENSG00000234290.2	ENSG00000234290.2	1	1	1	1	1111	4
500234336	lncRNA	ENSG00000234336.2	ENSG00000234336.2	1	1	0	1	1101	3
500234426	lncRNA	ENSG00000234426.1	ENSG00000234426.1	1	1	0	0	1100	2
500234498	protein_coding	RPL13AP20	ENSG00000234498	1	0	0	0	1000	1
500234604	protein_coding	RP1-206D15.5	ENSG00000234604	1	0	0	0	1000	1
500234663	lncRNA	ENSG00000234663.1	ENSG00000234663.1	1	1	1	1	1111	4
500234684	lncRNA	ENSG00000234684.2	ENSG00000234684.2	1	1	1	1	1111	4
500234690	lncRNA	ENSG00000234690.2	ENSG00000234690.2	1	1	1	1	1111	4
500234740	lncRNA	ENSG00000234740.1	ENSG00000234740.1	1	0	0	1	1001	2
500234745	protein_coding	HLA-B	ENSG00000234745	1	0	0	0	1000	1
500234816	protein_coding	U91328.2	ENSG00000234816	1	0	0	0	1000	1
500234838	protein_coding	RP11-5P22.1	ENSG00000234838	1	0	0	0	1000	1
500234899	lncRNA	ENSG00000234899.5	ENSG00000234899.5	1	1	1	1	1111	4
